eqp_id,age_id,descricao,instalacao_de,instalacao_para
PRAVE-1STZ-1,COD,LT 138 kV AVENORTE / STA.TEREZINHA C 1 PR,PRAVE,PRSTZ
PRBAD-1IBP-1,COG,LT 138 kV BANDEIRANTES / IBIPORA C 1 PR,PRBAD,PRIBP
PRBAF-1CMO-1,COD,LT 138 kV BARB.FERRAZ / C.MOURAO C 1 PR,PRBAF,PRCMO
PRBAF-1IRA-1,COD,LT 138 kV BARB.FERRAZ / IVAIPORA COP C 1 PR,PRBAF,PRIVP1
PRBCH-0PIL-1,COD,LT 69 kV BACACHERI / PILARZINHO C 2 PR,PRBCH,PRPIL
PRBCH-0PIL-2,COD,LT 69 kV BACACHERI / PILARZINHO C 1 PR,PRBCH,PRPIL
PRBEM-1PAL-1,COG,LT 138 kV BELEM / PALMEIRA C 1 PR,PRBEM,PRPAL
PRBEM-1PGS-1,COG,LT 138 kV BELEM / PONTA G SUL C 1 PR,PRBEM,PRPGS
PRBEM-1UVR-1,COD,LT 138 kV BELEM / UVARANAS C 1 PR,PRBEM,PRUVR
PRBER-2CIC-1,BNK,LT 230 kV SE BERNECK / C.I.CURITIBA C 1 PR,PRBER,PRCIC
PRBGI-0CCO-1,COD,LT 69 kV BARIGUI / C.COMPRIDO C 1 PR,PRBGI,PRCCO
PRBGI-0CCO-2,COD,LT 69 kV BARIGUI / C.COMPRIDO C 2 PR,PRBGI,PRCCO
PRBGI-0CIC-1,COD,LT 69 kV BARIGUI / C.I.CURITIBA C 1 PR,PRBGI,PRCIC
PRBGI-0CIC-2,COD,LT 69 kV BARIGUI / C.I.CURITIBA C 2 PR,PRBGI,PRCIC
PRBGI-0SQT-1,COG,LT 69 kV BARIGUI / SANTAQUITERIA C 1 PR,PRBGI,PRSQU
PRBGI-0SQT-2,COG,LT 69 kV BARIGUI / SANTAQUITERIA C 2 PR,PRBGI,PRSQU
PRBGI-0TCO-1,COD,LT 69 kV BARIGUI / TOMAZ COELHO C 1 PR,PRBGI,PRTCO
PRBGI-0VLV-1,COD,LT 69 kV BARIGUI / VOLVO C 1 PR,PRBGI,PRVLV
PRBGI-2CRTO1,,LT 230 kV BARIGUI / CURITIBA OESTE C 1 PR,PRBGI,PRCRTO
PRBGI-2CRTO2,,LT 230 kV BARIGUI / CURITIBA OESTE C 2 PR,PRBGI,PRCRTO
PRBGI-2SQT-1,,LT 230 kV BARIGUI / SANTAQUITERIA C 1 PR,PRBGI,PRSQU
PRBIT-1ARE-1,COD,LT 138 kV BITURUNA / AREIA C 1 PR,PRBIT,PRARE
PRBIT-1UVI-1,COG,LT 138 kV BITURUNA / UNIAO VITORIA C 1 PR,PRBIT,PRUVI
PRBQR-0UBR-1,COD,LT 69 kV BOQUEIRAO / UBERABA C 1 PR,PRBQR,PRUBR
PRBQR-0UBR-2,COD,LT 69 kV BOQUEIRAO / UBERABA C 2 PR,PRBQR,PRUBR
PRBQR-0UMB-1,COD,LT 69 kV BOQUEIRAO / UMBARA C 1 PR,PRBQR,PRUMB
PRBRE-0ADG-1,COP,LT 69 kV BOM RETIRO / A. DA GLORIA C 1 PR,PRBRE,PRAGL
PRBRE-0PIL-1,COP,LT 69 kV BOM RETIRO / PILARZINHO C 1 PR,PRBRE,PRPIL
PRBTA-1ATE-1,COD,LT 138 kV BATEIAS / ALM. TAMANDARE C 1 PR,PRBTA,PRATE
PRBTA-1CLG-1,COG,LT 138 kV BATEIAS / CAMPO LARGO C 1 PR,PRBTA,PRCLG
PRBTA-1DCL-1,COG,LT 138 kV BATEIAS / D.I.C.LARGO C 1 PR,PRBTA,PRDCL
PRBTA-1ITM-1,COG,LT 138 kV BATEIAS / ITAMBE C 1 PR,PRBTA,PRITM
PRBTA-1LAP-1,COD,LT 138 kV BATEIAS / LAPA  C 1 PR,PRBTA,PRLAP
PRBTA-1RBC-1,COD,LT 138 kV BATEIAS / R BRANCO S C 1 PR,PRBTA,PRRBC
PRBTA-2BGI-11,,LT 230 kV BATEIAS / BARIGUI C 1 PR,PRBTA,PRBGI
PRBTA-2CBN-1,COG,LT 230 kV BATEIAS / CURITIBA NORT C 1 PR,PRBTA,PRCBN
PRBTA-2CCO-1,COG,LT 230 kV BATEIAS / C.COMPRIDO C 1 PR,PRBTA,PRCCO
PRBTA-2CCO-2,COG,LT 230 kV BATEIAS / C.COMPRIDO C 2 PR,PRBTA,PRCCO
PRBTA-2CCO-3,COG,LT 230 kV BATEIAS / C.COMPRIDO C 3 PR,PRBTA,PRCCO
PRBTA-2JGI-1,COG,LT 230 kV BATEIAS / JAGUARIAIVA C 1 PR,PRBTA,PRJGI
PRBTA-2PGS-1,COG,LT 230 kV BATEIAS / PONTA G SUL C 1 PR,PRBTA,PRPGS
PRBTA-2PIL-1,COG,LT 230 kV BATEIAS / PILARZINHO C 1 PR,PRBTA,PRPIL
PRBTA-5CRTO1,,LT 525 kV BATEIAS / CURITIBA OESTE C 1 PR,PRBTA,PRCRTO
PRBTA-5CTL-1,TAE,LT 525 kV BATEIAS / CURIT.LESTE C 1 PR,PRBTA,PRCBL
PRBTA-5CTL-2,TAE,LT 525 kV BATEIAS / CURIT.LESTE C 2 PR,PRBTA,PRCBL
PRBTL-0CPN-1,COD,LT 69 kV BATEL / CAPANEMA C 1 PR,PRBTL,PRCPN
PRBTL-0SQT-1,COG,LT 69 kV BATEL / SANTAQUITERIA C 1 PR,PRBTL,PRSQU
PRBTL-0SQT-2,COG,LT 69 kV BATEL / SANTAQUITERIA C 2 PR,PRBTL,PRSQU
PRBTV-1CRN-1,COD,LT 138 kV BATAVIA / CASTRO NORTE C 1 PR,PRBTV,PRCNT
PRBTV-1PGN-1,COD,LT 138 kV BATAVIA / PONTA G NORTE C 1 PR,PRBTV,PRPGN
PRBVI-1CLE-1,COD,LT 138 kV BELA VISTA / CLEVELANDIA C 1 PR,PRBVI,PRCLEV
PRBVI-1PTO-1,COD,LT 138 kV BELA VISTA / PATO BRANCO C 1 PR,PRBVI,PRPTO
PRBVP-1FLO-1,COG,LT 138 kV B.V.PARAISO / FLORESTOPOLIS C 1 PR,PRBVP,PRFLO
PRBVP-1LNA-1,COG,LT 138 kV B.V.PARAISO / LONDRINA COT C 1 PR,PRBVP,PRLNA
PRBXI-2UHBI1,CDR,LT 230 kV BAIXO IGUACU / UH BAIXO IGUACU C 1 PR,PRBXI,PRUHBI
PRBXI-2UHBI2,CDR,LT 230 kV BAIXO IGUACU / UH BAIXO IGUACU C 2 PR,PRBXI,PRUHBI
PRBXI-2UHBI3,CDR,LT 230 kV BAIXO IGUACU / UH BAIXO IGUACU C 3 PR,PRBXI,PRUHBI
PRCAF-1AND-1,COD,LT 138 kV CAFELANDIA / CHATEAUBRIAND C 1 PR,PRCAF,PRAND
PRCAF-1CVN-1,COD,LT 138 kV CAFELANDIA / CASCAVEL NORT C 1 PR,PRCAF,PRCTE
PRCAV21CTS-1,COD,LT 138 kV CAVERNOSO 2 / CANTEIRO SEGR C 1 PR,PRCAV2,PRCTS
PRCAV21LJS-1,COD,LT 138 kV CAVERNOSO 2 / LAR.DO SUL C 1 PR,PRCAV2,PRLJS
PRCBA-2JNO-1SC,GTE,LT 230 kV CURITIBA / JOINV.NORTE C 1 PR/SC,PRCBA,SCJNO
PRCBA-2JNO-2SC,CTP,LT 230 kV CURITIBA / JOINV.NORTE C 2 PR/SC,PRCBA,SCJNO
PRCBA-2JOI-1SC,GTE,LT 230 kV CURITIBA / JOINVILLE C 1 PR/SC,PRCBA,SCJOI
PRCBA-2JOI-2SC,ESU,LT 230 kV CURITIBA / JOINVILLE C 2 PR/SC,PRCBA,SCJOI
PRCBA-2SMS-1,GTE,LT 230 kV CURITIBA / S.MATEUS SUL C 1 PR,PRCBA,PRSMS
PRCBA-5BTA-1,GTE,LT 525 kV CURITIBA / BATEIAS C 1 PR,PRCBA,PRBTA
PRCBA-5BTA-2,QVR,LT 525 kV CURITIBA / BATEIAS C 2 PR,PRCBA,PRBTA
PRCBA-5CBL-1,COG,LT 525 kV CURITIBA / CURIT.LESTE C 1 PR,PRCBA,PRCBL
PRCBA-5GAS21SC,GTE,LT 525 kV CURITIBA / GASPAR 2 C 1 PR/SC,PRCBA,SCGAS2
PRCBA-5JINS1SC,GTE,LT 525 kV CURITIBA / JOINVILLE SUL C 1 PR/SC,PRCBA,SCJINS
PRCBL-2DJP-1,COG,LT 230 kV CURIT.LESTE / D.S.J.PINHAIS C 1 PR,PRCBL,PRDJP
PRCBL-2PFL-1,COG,LT 230 kV CURIT.LESTE / POSTO FISCAL C 1 PR,PRCBL,PRPFL
PRCBL-2SMC-1,COG,LT 230 kV CURIT.LESTE / SANTA MONICA C 1 PR,PRCBL,PRSMC
PRCBL-2UBR-1,COG,LT 230 kV CURIT.LESTE / UBERABA C 1 PR,PRCBL,PRUBR
PRCBN-2PIL-1,COG,LT 230 kV CURITIBA NORT / PILARZINHO C 1 PR,PRCBN,PRPIL
PRCBS-2UBR-1,,LT 230 kV CURITIBA SUL / UBERABA C 1 PR,PRCBS,PRUBR
PRCBS-2UMB-1,,LT 230 kV CURITIBA SUL / UMBARA C 1 PR,PRCBS,PRUMB
PRCCB-0CCO-1,COD,LT 69 kV CENTRO / C.COMPRIDO C 1 PR,PRCCB,PRCCO
PRCCB-0PIL-1,COD,LT 69 kV CENTRO / PILARZINHO C 1 PR,PRCCB,PRPIL
PRCCO-0CSQ-1,COD,LT 69 kV C.COMPRIDO / C. D SIQUEIRA C 1 PR,PRCCO,PRCSQ
PRCCO-0MRC-1,COD,LT 69 kV C.COMPRIDO / MERCES C 1 PR,PRCCO,PRMRC
PRCCO-0RBC-1,COD,LT 69 kV C.COMPRIDO / R BRANCO S C 1 PR,PRCCO,PRRBC
PRCCO-0VLV-1,COD,LT 69 kV C.COMPRIDO / VOLVO C 1 PR,PRCCO,PRVLV
PRCCO-1CLG-1,COG,LT 138 kV C.COMPRIDO / CAMPO LARGO C 1 PR,PRCCO,PRCLG
PRCCO-2BGI-1,,LT 230 kV C.COMPRIDO / BARIGUI C 1 PR,PRCCO,PRBGI
PRCCO-2CIC-1,COG,LT 230 kV C.COMPRIDO / C.I.CURITIBA C 1 PR,PRCCO,PRCIC
PRCCO-2CRTO1,,LT 230 kV C.COMPRIDO / CURITIBA OESTE C 1 PR,PRCCO,PRCRTO
PRCCO-2GRL-1,COG,LT 230 kV C.COMPRIDO / GRALHA AZUL C 2 PR,PRCCO,PRGRL
PRCCO-2GRL-2,COG,LT 230 kV C.COMPRIDO / GRALHA AZUL C 1 PR,PRCCO,PRGRL
PRCCO-2PIL-1,COG,LT 230 kV C.COMPRIDO / PILARZINHO C 1 PR,PRCCO,PRPIL
PRCCO-2SQU-1,COG,LT 230 kV C.COMPRIDO / SANTAQUITERIA C 1 PR,PRCCO,PRSQU
PRCCO-2UMB-1,COG,LT 230 kV C.COMPRIDO / UMBARA C 1 PR,PRCCO,PRUMB
PRCCO-2UMB-2,COG,LT 230 kV C.COMPRIDO / UMBARA C 2 PR,PRCCO,PRUMB
PRCDG-1LDA-1,COD,LT 138 kV CIDADE GAUCHA / LOANDA C 1 PR,PRCDG,PRLDA
PRCDG-1UMU-1,COD,LT 138 kV CIDADE GAUCHA / UMUARAMA C 1 PR,PRCDG,PRUMU
PRCDG-1USA-1,COG,LT 138 kV CIDADE GAUCHA / PCT USACIGA C 1 PR,PRCDG,PRUSA
PRCDO-1STY-1,COD,LT 138 kV COLORADO / STZ PARANACI C 1 PR,PRCDO,PRSTZP
PRCEL-1CEU-1,COD,LT 138 kV CASCAVEL / CEU AZUL C 1 PR,PRCEL,PRCEU
PRCEL-1MED-1,COD,LT 138 kV CASCAVEL / MEDIANEIRA C 1 PR,PRCEL,PRMED
PRCEL-1OLP-1,COD,LT 138 kV CASCAVEL / OLIMPICO C 1 PR,PRCEL,PROLP
PRCEL-1PHS-1,COD,LT 138 kV CASCAVEL / PINHEIROS C 1 PR,PRCEL,PRPHS
PRCEL-1PHS-2,COD,LT 138 kV CASCAVEL / PINHEIROS C 2 PR,PRCEL,PRPHS
PRCEL-1PHS-3,COG,LT 138 kV CASCAVEL / PINHEIROS C 3 PR,PRCEL,PRPHS
PRCEL-1TDO-1,COG,LT 138 kV CASCAVEL / TOLEDO C 1 PR,PRCEL,PRTDO
PRCEL-2CVO-4,,LT 230 kV CASCAVEL / CASCAVEL OEST C 4 PR,PRCEL,PRCVO
PRCEL-2FIN-1,COG,LT 230 kV CASCAVEL / F.IGUACUNORTE C 1 PR,PRCEL,PRFON
PRCEL-2FOC-1,COG,LT 230 kV CASCAVEL / FOZ DO CHOPIM C 1 PR,PRCEL,PRFOC
PRCEL-2FOC-2,,LT 230 kV CASCAVEL / FOZ DO CHOPIM C 2 PR,PRCEL,PRFOC
PRCEL-2MNO-1,COG,LT 230 kV CASCAVEL / MEDIANEIRA NT C 1 PR,PRCEL,PRMNO
PRCEL-2SOS-1,COG,LT 230 kV CASCAVEL / S. OSORIO C 1 PR,PRCEL,PRSOS
PRCEL-2SOS-2,,LT 13P8 kV CASCAVEL / S. OSORIO C 2 PR,PRCEL,PRSOS
PRCEU-1MED-1,COD,LT 138 kV CEU AZUL / MEDIANEIRA C 1 PR,PRCEU,PRMED
PRCHE-0SMO-1,COD,LT 69 kV CHAMINE / SALTO DO MEIO C 1 PR,PRCHE,PRSMO
PRCIC-0NMU-1,COD,LT 69 kV C.I.CURITIBA / NOVO MUNDO C 1 PR,PRCIC,PRNMU
PRCIC-0SCO-1,COD,LT 69 kV C.I.CURITIBA / SITIO CERCADO C 1 PR,PRCIC,PRSCO
PRCIC-0SQT-1,COG,LT 69 kV C.I.CURITIBA / SANTAQUITERIA C 1 PR,PRCIC,PRSQU
PRCIC-0SQT-2,COG,LT 69 kV C.I.CURITIBA / SANTAQUITERIA C 2 PR,PRCIC,PRSQU
PRCIC-0TUQ-1,COD,LT 69 kV C.I.CURITIBA / TATUQUARA C 1 PR,PRCIC,PRTUQ
PRCIC-0UMB-1,COD,LT 69 kV C.I.CURITIBA / UMBARA C 1 PR,PRCIC,PRUMB
PRCIC-0XAX-1,COD,LT 69 kV C.I.CURITIBA / XAXIM C 1 PR,PRCIC,PRXAX
PRCIC-2CRTO1,,LT 230 kV C.I.CURITIBA / CURITIBA OESTE C 2 PR,PRCIC,PRCRTO
PRCIC-2GRL-1,COG,LT 230 kV C.I.CURITIBA / GRALHA AZUL C 1 PR,PRCIC,PRGRL
PRCIC-2UMB-1,COG,LT 230 kV C.I.CURITIBA / UMBARA C 1 PR,PRCIC,PRUMB
PRCIT-1MGA-1,COG,LT 138 kV CIANORTE / MARINGA C 1 PR,PRCIT,PRMGA
PRCIT-1SDD-1,COG,LT 138 kV CIANORTE / SANTOS D. DESAT C 1 PR,PRCIT,PRSDU
PRCIT-1SSD-1,COD,LT 138 kV CIANORTE / SANTOS DUMONT C 1 PR,PRCIT,PRSSD
PRCIT-1STZ-1,COD,LT 138 kV CIANORTE / STA.TEREZINHA C 1 PR,PRCIT,PRSTZ
PRCIT-1UMU-1,COG,LT 138 kV CIANORTE / UMUARAMA C 1 PR,PRCIT,PRUMU
PRCLB-0GTB-1,COD,LT 69 kV COLOMBO / GUARAITUBA C 1 PR,PRCLB,PRGTB
PRCLB-0RBC-1,COD,LT 138 kV COLOMBO / R BRANCO S C 1 PR,PRCLB,PRRBC
PRCLB-0SMC-1,COD,LT 69 kV COLOMBO / SANTA MONICA C 1 PR,PRCLB,PRSMC
PRCLE-1LUD-1,COG,LT 138 kV CLEVELANDIA / PCH LUDESA C 1 PR/SC,PRCLEV,PRLUD
PRCLE-1PAS-1,COG,LT 138 kV CLEVELANDIA / PALMAS C 1 PR,PRCLEV,PRPMS
PRCLG-1DCL-1,COG,LT 138 kV CAMPO LARGO / D.I.C.LARGO C 1 PR,PRCLG,PRDCL
PRCLG-1LAP-1,COD,LT 138 kV CAMPO LARGO / LAPA  C 1 PR,PRCLG,PRLAP
PRCMO-0MOU-1,GTE,LT 69 kV C.MOURAO / US.MOURAO C 1 PR,PRCMO,PRMOU
PRCMO-1COA-1,COG,LT 138 kV C.MOURAO / COAMO C 1 PR,PRCMO,PRCOAM
PRCMO-1MBU-1,COD,LT 138 kV C.MOURAO / MAMBORE C 1 PR,PRCMO,PRMBU
PRCMO-1SSD-1,COD,LT 138 kV C.MOURAO / SANTOS DUMONT C 1 PR,PRCMO,PRSSD
PRCMO-1SSD-2,COD,LT 138 kV C.MOURAO / SANTOS DUMONT C 2 PR,PRCMO,PRSSD
PRCMO-2APA-1,GTE,LT 230 kV C.MOURAO / APUCARANA C 1 PR,PRCMO,PRAPA
PRCMO-2MGA-1,GTE,LT 230 kV C.MOURAO / MARINGA C 1 PR,PRCMO,PRMGA
PRCMO-2SOS-1,GTE,LT 230 kV C.MOURAO / S. OSORIO C 1 PR,PRCMO,PRSOS
PRCMO-2SOS-2,GTE,LT 230 kV C.MOURAO / S. OSORIO C 2 PR,PRCMO,PRSOS
PRCMO11MBU-1,COG,LT 138 kV CAMPO MOURAO1 / MAMBORE C 1 PR,PRCMO1,PRMBU
PRCMO11SDU-1,COG,LT 138 kV CAMPO MOURAO1 / SANTOS D. DESAT C 1 PR,PRCMO1,PRSDU
PRCMO12CMO-1,COG,LT 230 kV CAMPO MOURAO1 / C.MOURAO C 1 PR,PRCMO1,PRCMO
PRCMO12CMO-2,COG,LT 230 kV CAMPO MOURAO1 / C.MOURAO C 2 PR,PRCMO1,PRCMO
PRCNT-2KCL-1,COG,LT 230 kV CASTRO NORTE / KLABIN CELULOSE C 1 PR,PRCNT,PRKCL
PRCON-1CEL-1,COD,LT 138 kV CONCORDIA COPEL / CASCAVEL C 1 PR,PRCRD,PRCEL
PRCON-1TDO-1,COD,LT 138 kV CONCORDIA COPEL / TOLEDO C 1 PR,PRCRD,PRTDO
PRCPN-0UBR-1,COD,LT 69 kV CAPANEMA / UBERABA C 1 PR,PRCPN,PRUBR
PRCPN-0UBR-2,COD,LT 69 kV CAPANEMA / UBERABA C 2 PR,PRCPN,PRUBR
PRCPNN2UBR-1,COG,LT 230 kV CURIT. CENTRO / UBERABA C 1 PR,PRCPNN,PRUBR
PRCPNN2UBR-2,COG,LT 230 kV CURIT. CENTRO / UBERABA C 2 PR,PRCPNN,PRUBR
PRCPO-1IBP-1,COD,LT 138 kV CORN.PROCOPIO / IBIPORA C 1 PR,PRCPO,PRIBP
PRCRN-1CTO-1,GSU,LT 138 kV CASTRO NORTE / CASTRO C 1 PR,PRCNT,PRCTO
PRCRN-1DTB-1,COD,LT 138 kV CASTRO NORTE / TEL B. DISTRITO C 1 PR,PRCNT,PRDTB
PRCRN-1PGN-1,GSU,LT 138 kV CASTRO NORTE / PONTA G NORTE C 1 PR,PRCNT,PRPGN
PRCRN-1TGI-1,COD,LT 138 kV CASTRO NORTE / TIBAGI C 1 PR,PRCNT,PRTGI
PRCRTO5ABDI1SC,,LT 525 kV CURITIBA OESTE / ABDON BATISTA 2 C 1 PR/SC,PRCRTO,SCABDI
PRCRTO5PGR-1,,LT 525 kV CURITIBA OESTE / PONTA GROSSA C 1 PR,PRCRTO,PRGR
PRCSO-1FRG-1,COP,LT 138 kV CAMPO ASSOBIO / FAZE RIO GRANDE C 1 PR,PRCSO,PRFRGR
PRCSO-1FZI-1,COG,LT 138 kV CAMPO ASSOBIO / FAZ.IGUACU C 2 PR,PRCSO,PRFZI
PRCSO-2DJP-1,COG,LT 230 kV CAMPO ASSOBIO / D.S.J.PINHAIS C 1 PR,PRCSO,PRDJP
PRCSO-2UMB-1,COG,LT 230 kV CAMPO ASSOBIO / UMBARA C 1 PR,PRCSO,PRUMB
PRCSQ-0SQT-1,COG,LT 69 kV C. D SIQUEIRA / SANTAQUITERIA C 1 PR,PRCSQ,PRSQU
PRCTC-0CPM-1,COG,LT 69 kV CURIT. CENTRO / CAPANEMA C 1 PR,PRCPNN,PRCPN
PRCTC-0CPM-2,COG,LT 69 kV CURIT. CENTRO / CAPANEMA C 2 PR,PRCPNN,PRCPN
PRCTE-2CVO-1,COG,LT 230 kV CASCAVEL NORT / CASCAVEL OEST C 1 PR,PRCTE,PRCVO
PRCTE-2CVO-2,COG,LT 230 kV CASCAVEL NORT / CASCAVEL OEST C 2 PR,PRCTE,PRCVO
PRCTE-2UMU21,COG,LT 230 kV CASCAVEL NORT / UMUARAMA SUL C 1 PR,PRCTE,PRUMU2
PRCTL-5JINS1SC,COG,LT 525 kV CURIT.LESTE / JOINVILLE SUL C 1 PR/SC,PRCBL,SCJINS
PRCTN-1CLB-1,COD,LT 138 kV CURITIBA NORT / COLOMBO C 1 PR,PRCBN,PRCLB
PRCTN-1RBC-1,COD,LT 138 kV CURITIBA NORT / R BRANCO S C 1 PR,PRCBN,PRRBC
PRCTN-1TNS-1,COD,LT 138 kV CURITIBA NORT / SE TUNAS C 1 PR,PRCBN,PRTNS
PRCTN-2CCP-1,COG,LT 230 kV CURITIBA NORT / COM.CIM.PORTL C 1 PR,PRCBN,PRCCP
PRCTN-2CRB-1,,LT 230 kV CURITIBA NORT / C.RIO BRANCO C 1 PR,PRCBN,PRCRB
PRCTO-1JGI-1,COP,LT 138 kV CASTRO / JAGUARIAIVA C 1 PR,PRCTO,PRJGI
PRCTR-1MGI-1,COD,LT 138 kV CRISTO REI / MANDAGUARI C 1 PR,PRCTR,PRMGI
PRCTS-1FND-1,COG,LT 138 kV CANTEIRO SEGR / FUNDAO C 1 PR,PRCTS,PRFND
PRCTS-1LJS-1,COG,LT 138 kV CANTEIRO SEGR / LAR.DO SUL C 1 PR,PRCTS,PRLJS
PRCTS-1SCL-1,COG,LT 138 kV CANTEIRO SEGR / STA. CLARA PR C 1 PR,PRCTS,PRSCL
PRCVN-1SCV-1,COP,LT 138 kV CASCAVEL NORT / SAO CRISTOVAO C 1 PR,PRCTE,PRSCV
PRCVO-2CEL-1,COG,LT 230 kV CASCAVEL OEST / CASCAVEL C 1 PR,PRCVO,PRCEL
PRCVO-2CEL-2,COG,LT 230 kV CASCAVEL OEST / CASCAVEL C 2 PR,PRCVO,PRCEL
PRCVO-2CEL-3,COG,LT 230 kV CASCAVEL OEST / CASCAVEL C 3 PR,PRCVO,PRCEL
PRCVO-2FON-1,ABG,LT 230 kV CASCAVEL OEST / F.IGUACUNORTE C 1 PR,PRCVO,PRFON
PRCVO-2GUA-1,GTE,LT 230 kV CASCAVEL OEST / GUAIRA C 1 PR,PRCVO,PRGUA
PRCVO-2MDN-2,,LT 230 kV CASCAVEL OEST / MEDIANEIRA NT C 2 PR,PRCVO,PRMNO
PRCVO-2MNO-1,QVR,LT 230 kV CASCAVEL OEST / MEDIANEIRA NT C 1 PR,PRCVO,PRMNO
PRCVO-2UMU21,COG,LT 230 kV CASCAVEL OEST / UMUARAMA SUL C 1 PR,PRCVO,PRUMU2
PRCVO-5IGU-1,,LT 525 kV CASCAVEL OEST / IGUA�U C 1 PR,PRCVO,PRIGU
PRCVO-5IVP-1,GTE,LT 525 kV CASCAVEL OEST / IVAIPORA ELS C 1 PR,PRCVO,PRIVP
PRCVO-5SGD-1,,LT 525 kV CASCAVEL OEST / SEGREDO C 1 PR,PRCVO,PRSGD1
PRCVO-5STF61,COG,LT 525 kV CASCAVEL OEST / F.IGUACU 60HZ C 1 PR,PRCVO,PRSTF6
PRDJP-0GTP-1,COG,LT 69 kV D.S.J.PINHAIS / GUATUPE C 1 PR,PRDJP,PRGTP
PRDJP-0MRT-1,COG,LT 69 kV D.S.J.PINHAIS / MORRETES C 1 PR,PRDJP,PRMRT
PRDJP-0SJP-1,COD,LT 69 kV D.S.J.PINHAIS / S J D PINHAIS C 1 PR,PRDJP,PRSJP
PRDJP-2REP-1,COG,LT 230 kV D.S.J.PINHAIS / REPAR C 1 PR,PRDJP,PRREP
PRDJP-2SMC-1,COG,LT 230 kV D.S.J.PINHAIS / SANTA MONICA C 1 PR,PRDJP,PRSMC
PRDJP-2UBR-1,COG,LT 230 kV D.S.J.PINHAIS / UBERABA C 1 PR,PRDJP,PRUBR
PRDTB-1FRA-1,COD,LT 138 kV TEL B. DISTRITO / FIGUEIRA C 1 PR,PRDTB,PRFRA
PRDTB-1TEL-1,COD,LT 138 kV TEL B. DISTRITO / TELEMACO BORB C 1 PR,PRDTB,PRTEL
PRDVI-1FBL-1,COD,LT 138 kV DOIS VIZINHOS / FRAN.BELTRAO C 1 PR,PRDVI,PRFBL
PRDVI-1FOC-1,COD,LT 138 kV DOIS VIZINHOS / FOZ DO CHOPIM C 1 PR,PRDVI,PRFOC
PRFAX-1IVP11,COD,LT 138 kV FAXINAL / IVAIPORA COP C 1 PR,PRFAX,PRIVP1
PRFAX-1LNS-1,COD,LT 138 kV FAXINAL / LONDRINA SUL C 1 PR,PRFAX,PRLOS
PRFBL-1PIS-1,COD,LT 138 kV FRAN.BELTRAO / PETROPOLIS C 1 PR,PRFBL,PRPIS
PRFBL-1PTO-1,COG,LT 138 kV FRAN.BELTRAO / PATO BRANCO C 1 PR,PRFBL,PRPTO
PRFBL-1RZA-1,COD,LT 138 kV FRAN.BELTRAO / REALEZA C 1 PR,PRFBL,PRRZA
PRFBL-1RZA-2,COG,LT 138 kV FRAN.BELTRAO / REALEZA C 2 PR,PRFBL,PRRZA
PRFBL-1RZS-2,COG,LT 138 kV FRAN.BELTRAO / REALEZA SUL C 2 PR,PRFBL,PRRZS
PRFBL-1SFB-1,COG,LT 138 kV FRAN.BELTRAO / SADIA F. B. C 1 PR,PRFBL,PRSFB
PRFIN-1FOZ-1,COD,LT 138 kV F.IGUACUNORTE / FOZ DO IGUACU C 1 PR,PRFON,PRFOZ
PRFIN-1MED-1,COD,LT 138 kV F.IGUACUNORTE / MEDIANEIRA C 1 PR,PRFON,PRMED
PRFIN-1MED-2,ONS,LT 138 kV F.IGUACUNORTE / MEDIANEIRA C 2 PR,PRFON,PRMED
PRFIN-1PRT-1,COD,LT 138 kV F.IGUACUNORTE / PORTAL C 1 PR,PRFON,PRPRT
PRFIN-2IGU-1,,LT 230 kV F.IGUACUNORTE / IGUA�U C 1 PR,PRFON,PRIGU
PRFIN-2IGU-2,,LT 230 kV F.IGUACUNORTE / IGUA�U C 2 PR,PRFON,PRIGU
PRFIN-2MNO-1,COG,LT 230 kV F.IGUACUNORTE / MEDIANEIRA NT C 1 PR,PRFON,PRMNO
PRFIN-2MNO-2,QVR,LT 230 kV F.IGUACUNORTE / MEDIANEIRA NT C 2 PR,PRFON,PRMNO
PRFLO-1CPV-1SP,CTP,LT 138 kV FLORESTOPOLIS / CAPIVARA C 1 PR/SP,PRFLO,SPCPV
PRFND-1SCL-1,MCQ,LT 138 kV FUNDAO / STA. CLARA PR C 1 PR,PRFND,PRSCL
PRFOC-1PHS-1,COD,LT 138 kV FOZ DO CHOPIM / PINHEIROS C 1 PR,PRFOC,PRPHS
PRFOC-1QDI-1,COD,LT 138 kV FOZ DO CHOPIM / QUEDAS IGUACU C 1 PR,PRFOC,PRQDI
PRFOC-1RZA-1,COD,LT 138 kV FOZ DO CHOPIM / REALEZA C 1 PR,PRFOC,PRRZA
PRFOC-1SCV-1,COD,LT 138 kV FOZ DO CHOPIM / SAO CRISTOVAO C 1 PR,PRFOC,PRSCV
PRFOC-2RZS-1,COG,LT 230 kV FOZ DO CHOPIM / REALEZA SUL C 1 PR,PRFOC,PRRZS
PRFOC-2SOS-1,COG,LT 230 kV FOZ DO CHOPIM / S. OSORIO C 1 PR,PRFOC,PRSOS
PRFOC-2SOS-2,COG,LT 230 kV FOZ DO CHOPIM / S. OSORIO C 2 PR,PRFOC,PRSOS
PRFOC-2SOS-3,,LT 230 kV FOZ DO CHOPIM / S. OSORIO C 3 PR,PRFOC,PRSOS
